class_id,area_ratio,width_ratio,height_ratio,repair_time_range,budget_range
0,0.08,0.18385,0.18078,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09472,0.05552,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07936,0.08284,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15431,0.1125,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13298,0.19418,5-6 hours,"LKR 9,000 - 12,000"
1,0.03382,0.10066,0.06028,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17895,0.18744,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09421,0.06655,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.25053,0.10843,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.20205,0.12392,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22962,0.09325,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17661,0.17943,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26021,0.09231,5-6 hours,"LKR 9,000 - 12,000"
1,0.03568,0.11333,0.08165,4-5 hours,"LKR 7,000 - 9,000"
0,0.06546,0.18905,0.08801,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12306,0.09989,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21724,0.10944,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.2091,0.12989,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09296,0.09223,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07143,0.08152,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1229,0.17513,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.1216,0.16681,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12332,0.06708,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.31071,0.23527,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13065,0.1578,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.17139,0.10641,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22508,0.16505,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.24365,0.14581,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.10144,0.04842,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12,0.09449,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07252,0.06844,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18798,0.18894,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22552,0.17555,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08156,0.05146,4-5 hours,"LKR 7,000 - 9,000"
0,0.03755,0.11475,0.0804,4-5 hours,"LKR 7,000 - 9,000"
0,0.0548,0.11065,0.05757,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26367,0.18657,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.16898,0.24983,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06323,0.06467,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22469,0.10784,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.10956,0.0738,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.19578,0.18953,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.2799,0.22066,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08985,0.0965,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.0725,0.07816,4-5 hours,"LKR 7,000 - 9,000"
0,0.07977,0.14674,0.08206,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10287,0.06931,4-5 hours,"LKR 7,000 - 9,000"
0,0.03272,0.08787,0.05014,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26127,0.15909,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.31053,0.24959,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.16248,0.15029,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.22712,0.11066,5-6 hours,"LKR 9,000 - 12,000"
0,0.03854,0.06916,0.09479,4-5 hours,"LKR 7,000 - 9,000"
2,0.07282,0.15283,0.09822,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24944,0.09763,5-6 hours,"LKR 9,000 - 12,000"
2,0.04696,0.08332,0.08786,5-6 hours,"LKR 9,000 - 12,000"
0,0.04017,0.09717,0.05863,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22675,0.17325,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17943,0.10342,5-6 hours,"LKR 9,000 - 12,000"
1,0.03573,0.08603,0.07659,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19834,0.15737,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07482,0.05672,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2114,0.09716,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12367,0.05051,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1201,0.18448,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0675,0.06917,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19489,0.13596,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18366,0.17931,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2657,0.14118,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14571,0.083,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18076,0.17617,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10526,0.09575,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12482,0.19538,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.31962,0.24207,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11728,0.08237,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.20221,0.15151,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.16847,0.12442,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19535,0.15943,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06445,0.04041,4-5 hours,"LKR 7,000 - 9,000"
1,0.03929,0.13039,0.05779,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25295,0.09439,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09471,0.04986,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13452,0.08926,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12612,0.08806,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06538,0.07569,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21088,0.11556,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06422,0.08152,4-5 hours,"LKR 7,000 - 9,000"
0,0.04233,0.13322,0.09445,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.13355,0.136,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09077,0.06755,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.23155,0.12418,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.17327,0.19192,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12669,0.08888,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22813,0.15898,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.18707,0.10018,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07764,0.09317,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.25626,0.20162,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12757,0.06588,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.21169,0.18596,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24887,0.19361,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06963,0.09631,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07282,0.05026,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.1082,0.04978,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18714,0.08607,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.12299,0.05839,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11676,0.05629,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2489,0.10692,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0994,0.06653,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24163,0.09847,5-6 hours,"LKR 9,000 - 12,000"
0,0.03989,0.0626,0.06334,4-5 hours,"LKR 7,000 - 9,000"
0,0.07815,0.1637,0.10512,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18352,0.09876,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14499,0.19861,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09741,0.07716,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26951,0.16269,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12924,0.04617,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.26885,0.19047,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11539,0.054,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11873,0.06048,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.20172,0.10418,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27445,0.08605,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10807,0.06046,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23165,0.18803,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08176,0.05307,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08742,0.04807,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11832,0.08679,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20645,0.18214,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10857,0.06332,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25978,0.19947,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11458,0.05891,4-5 hours,"LKR 7,000 - 9,000"
1,0.01701,0.05116,0.03929,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.128,0.05177,4-5 hours,"LKR 7,000 - 9,000"
2,0.0216,0.03611,0.02344,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06333,0.06989,4-5 hours,"LKR 7,000 - 9,000"
0,0.04714,0.12568,0.09877,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08869,0.09468,5-6 hours,"LKR 9,000 - 12,000"
0,0.06884,0.19629,0.10973,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18045,0.08744,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06921,0.093,4-5 hours,"LKR 7,000 - 9,000"
0,0.05975,0.18686,0.14404,5-6 hours,"LKR 9,000 - 12,000"
2,0.06514,0.15002,0.09818,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20838,0.15143,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10527,0.09448,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1329,0.19275,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12629,0.08701,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.23108,0.17744,5-6 hours,"LKR 9,000 - 12,000"
2,0.08982,0.1387,0.2222,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.09048,0.04327,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.3141,0.22395,5-6 hours,"LKR 9,000 - 12,000"
0,0.0336,0.10312,0.06377,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.26432,0.12773,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.06641,0.06651,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20187,0.138,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10591,0.07396,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13568,0.09053,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.27832,0.16212,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22727,0.15702,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17046,0.12718,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19601,0.19069,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.15595,0.12792,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.234,0.18675,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09327,0.07292,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07064,0.04952,4-5 hours,"LKR 7,000 - 9,000"
2,0.08898,0.20792,0.13673,5-6 hours,"LKR 9,000 - 12,000"
1,0.02425,0.04656,0.05125,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21078,0.17555,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10794,0.07082,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21357,0.19298,5-6 hours,"LKR 9,000 - 12,000"
0,0.06781,0.17242,0.159,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24963,0.13156,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.19937,0.14596,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07375,0.07108,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26924,0.08242,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.33635,0.24954,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1421,0.18309,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09285,0.05258,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11533,0.09794,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20071,0.11746,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07589,0.087,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19779,0.09308,5-6 hours,"LKR 9,000 - 12,000"
0,0.07935,0.25508,0.17037,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11166,0.07063,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24029,0.17743,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22844,0.11028,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18134,0.10019,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09687,0.08972,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08904,0.09276,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.16329,0.10986,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20708,0.19709,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20088,0.14093,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.23303,0.16333,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16106,0.17025,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1752,0.08657,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13926,0.08811,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.22496,0.1932,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1746,0.1333,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09866,0.09921,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12112,0.12842,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06545,0.05123,4-5 hours,"LKR 7,000 - 9,000"
0,0.0741,0.1842,0.11079,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.18286,0.21747,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06623,0.09733,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.33184,0.22294,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20713,0.09919,5-6 hours,"LKR 9,000 - 12,000"
0,0.03136,0.08753,0.03869,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2729,0.19444,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24216,0.09304,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14336,0.19257,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.22119,0.12228,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08399,0.07857,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12408,0.05081,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.27196,0.13612,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12097,0.13806,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26152,0.14648,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24157,0.12066,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11951,0.09515,4-5 hours,"LKR 7,000 - 9,000"
0,0.07508,0.16396,0.12393,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24882,0.1814,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17712,0.15617,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09861,0.05296,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.102,0.08244,4-5 hours,"LKR 7,000 - 9,000"
0,0.00608,0.01581,0.01,2-3 hours,"LKR 3,000 - 5,000"
1,0.04,0.06548,0.09384,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25673,0.1208,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14648,0.16479,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11335,0.06612,4-5 hours,"LKR 7,000 - 9,000"
1,0.02363,0.04118,0.03436,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.13759,0.08366,4-5 hours,"LKR 7,000 - 9,000"
1,0.03724,0.10074,0.06461,4-5 hours,"LKR 7,000 - 9,000"
0,0.05121,0.08552,0.08472,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26762,0.14028,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06096,0.07317,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18866,0.08899,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06496,0.07461,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12639,0.13389,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06796,0.086,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.27615,0.16835,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09885,0.09477,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10118,0.04597,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.33651,0.18635,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13194,0.07741,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24103,0.1369,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13877,0.05255,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12551,0.1335,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.31591,0.12005,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08205,0.05993,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08262,0.05827,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07445,0.09686,4-5 hours,"LKR 7,000 - 9,000"
0,0.07634,0.22787,0.10249,6-7 hours,"LKR 12,000 - 15,000"
0,0.06392,0.10322,0.11985,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18572,0.14056,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.09366,0.07012,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09801,0.06316,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13022,0.05224,4-5 hours,"LKR 7,000 - 9,000"
1,0.01899,0.04006,0.02448,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.17324,0.19279,5-6 hours,"LKR 9,000 - 12,000"
2,0.0943,0.27529,0.23344,6-7 hours,"LKR 12,000 - 15,000"
0,0.06132,0.09465,0.13255,5-6 hours,"LKR 9,000 - 12,000"
0,0.03257,0.04954,0.06979,4-5 hours,"LKR 7,000 - 9,000"
0,0.01633,0.05369,0.02455,3-4 hours,"LKR 5,000 - 7,000"
2,0.1,0.34177,0.12142,5-6 hours,"LKR 9,000 - 12,000"
0,0.05807,0.13816,0.10254,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26554,0.08074,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.23999,0.20394,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.18383,0.24662,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20243,0.19883,5-6 hours,"LKR 9,000 - 12,000"
0,0.05336,0.12612,0.11593,5-6 hours,"LKR 9,000 - 12,000"
1,0.03624,0.07062,0.06367,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25815,0.09673,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.24158,0.15917,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19095,0.11852,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0909,0.06121,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18578,0.13337,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.16772,0.20153,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.12751,0.06762,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1401,0.11477,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18255,0.19717,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12867,0.09069,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09273,0.05976,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11816,0.08158,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24029,0.14819,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22108,0.14225,6-7 hours,"LKR 12,000 - 15,000"
0,0.02605,0.05589,0.03613,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24284,0.09368,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06275,0.07834,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2472,0.0996,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22393,0.18416,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10883,0.0901,4-5 hours,"LKR 7,000 - 9,000"
0,0.06623,0.23151,0.09242,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.16306,0.22328,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09513,0.0424,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09752,0.09571,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19646,0.12263,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11244,0.04239,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.28415,0.22319,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26578,0.17846,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13462,0.1708,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25446,0.0821,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.08194,0.0416,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.0882,0.04757,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.1063,0.0771,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08513,0.09748,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09955,0.09489,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22335,0.10795,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09244,0.09905,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.16251,0.1875,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08413,0.0513,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22295,0.10366,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.22923,0.15545,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27866,0.09963,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12246,0.09461,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13489,0.09645,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.33244,0.19498,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15761,0.15827,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07691,0.05591,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.34549,0.24465,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13414,0.12107,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06963,0.07485,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.14783,0.12335,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25057,0.13185,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09339,0.04866,5-6 hours,"LKR 9,000 - 12,000"
0,0.06359,0.13609,0.11187,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.17878,0.10129,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.11745,0.06656,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22048,0.17959,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15268,0.15522,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.24023,0.2078,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17367,0.19427,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10984,0.06681,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18703,0.14207,6-7 hours,"LKR 12,000 - 15,000"
2,0.06947,0.23839,0.08768,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2628,0.08944,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16501,0.12934,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25207,0.09759,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0895,0.08618,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26361,0.18893,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.32003,0.14337,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12272,0.19524,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.25163,0.08159,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24242,0.13823,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13699,0.0711,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10015,0.0673,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25653,0.18274,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.13619,0.15478,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12989,0.04761,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12071,0.04635,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09154,0.09089,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.17333,0.13903,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15822,0.19391,5-6 hours,"LKR 9,000 - 12,000"
0,0.03247,0.08403,0.05933,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19324,0.17114,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1051,0.0523,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23563,0.11831,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.271,0.19718,5-6 hours,"LKR 9,000 - 12,000"
2,0.05096,0.17727,0.07123,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16555,0.12512,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12415,0.06798,4-5 hours,"LKR 7,000 - 9,000"
